780,SHUSHRUTHA VOLUNTARY BLOOD BANK,Karnataka,BENGALURU URBAN,Bangalore,8951853537,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
781,Bengaluru Blood Bank and Diagnostic Laboratory,Karnataka,BENGALURU URBAN,Bengaluru,9886747992,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
782,Bengaluru Rotary TTK Medical Service Trust Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9740594251,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
783,KIMS Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9448559664,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
784,Bangalore Baptist Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9480424340,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
785,Sanjaya Gandhi Accident Hospital and Research Institute Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9036586966,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
786,Victoria Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9591497657,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
787,M. S. Ramaiah Medical Teaching Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9845120603,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
788,Saint Martha&#39;s Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9686452704,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
789,Kidwai Memorial Institute of Oncology Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,99869900040,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
790,Transfusion Medicine Centre Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,080 26995435,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
791,St. John&#39;s Medical College Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9591990365,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
792,Mallya Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9845043017,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
793,Hindustan Aeronautics Limited - HAL Hospital Blood Bank ,Karnataka,BENGALURU URBAN,Bengaluru,9845347978,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
794,Saint Philomena Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9916065305,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
795,K. C. General Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,8722604100,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
796,Command Hospital Blood Bank Air Force,Karnataka,BENGALURU URBAN,Bengaluru,9663865587,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
797,E.S.I.Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9945343990,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
798,Rashtrotthana Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9480436702,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
799,Dr. B. R.Ambedkar Medical College Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9980155789,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
800,Hosmat Hospital Unit of Phisicare Services Private Limited Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,8050780930,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
801,Grace Blood Bank and Laboratory,Karnataka,BENGALURU URBAN,Bengaluru,9740330720,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
802,Sri Sathya Sai Institute of Higher Medical Sciences Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9741597101,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
803,Navarang Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9844111233,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
804,Bangalore Lions Service Trust - Lions Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9845315670,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
805,Sri Jayadeva Institute of Cardiology Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9886812718,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
806,Vydehi Institute of Medical Science Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9916749060,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
807,Akshay Voluntary Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9448084990,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
808,Bowring and Lady Curzon Hospitals Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9449621169,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
809,Kempegowda Medical Service Trust - Millennium Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9972111552,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
810,S. K. Voluntary Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9341273805,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
811,Indira Gandhi Child Institute of Health Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9448032867,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
812,Rajarajeshwari Medical College Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9845128072,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
813,Sanjeevini Trust Jayanagar Voluntary Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9342171911,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
814,Sri Vinayaka Charitable Trust  Jeeva Voluntary Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9845801539,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
815,Indian Red Cross Society - Karnataka Red Cross Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9902859859,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
816,Apollo Hospitals (Imperial Cancer Hospital and Research Centre) Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9945683872,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
817,Vijayanagar Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9901155344,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
818,Bangalore Institute of Oncology Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9008255888,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
819,Ocean Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9845854991,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
820,Rotary K. R. Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9845574600,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
821,Veerayoga Institute of Medical Sciences Speciality Hospitals Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9845453875,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
822,Columbia Asia Referral Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9972461925,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
823,Sagar Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9591991888,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
824,Fortis Hospital Private Limited Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9341960717,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
825,Fortis Hospital Private Limited Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9845438200,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
826,Sagar Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9448004502,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
827,Manipal Hospital Transfusion Services Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9845768593,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
828,Yashomathi Medicare and Research Centre Private Limited Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9845664320,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
829,Life Care Voluntary Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,8123533773,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
830,The Oxford Medical College Hospital Blood Bank and Research Centre,Karnataka,BENGALURU URBAN,Bengaluru,9980328064,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
831,Sakra World Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,7259003589,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
832,Dr.Rajkumar (Appaji) Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9141334726,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
833,Sri Shankara Cancer Hospital and Research Centre Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9535408623,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
834,Mediscope Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9945666554,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
835,Sapthagiri Hospital Blood Bank,Karnataka,BENGALURU URBAN,Bengaluru,9986500570,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
836,The District Surgeon District Hospital Blood Bank,Karnataka,BIDAR,Bidar,9448584999,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
837,District Hospital Blood Bank Bijapur,Karnataka,Bijapur,Bijapur,8867225340,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
838,B.L.D.E. Association&#39;s Medical College & Reserch Centre Blood Bank,Karnataka,Bijapur,Bijapur,9880336328,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
839,Lions Blood Bank,Karnataka,Bijapur,Bijapur,9845894005,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
840,Dr. B. N. M. Rural Ayurvedic Medical College and Hospital Blood Bank,Karnataka,Bijapur,Bijapur,9538912222,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
841,Al-Ameen Medical College Hospital Blood Bank,Karnataka,Bijapur,Bijapur,9036358995,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
842,GMETS Dr. Goudars Blood Bank,Karnataka,Bijapur,Bijapur,9880883604,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
843,District Hospital Blood Bank Chamarajanagar,Karnataka,CHAMARAJANAGAR,Chamarajanagar,9449843165,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
844,Holy Cross Hospital Blood Bank,Karnataka,CHAMARAJANAGAR,Kollegal,9535813053,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
845,Indian Red Cross Society Blood Bank Chikkaballapur,Karnataka,Chikkaballapur,Chikkaballapur,9844791189,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
846,Mallegowda District Hospital Blood Bank,Karnataka,CHIKKAMAGALURU,Chikkamagaluru,9449651152,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
847,Holy Cross Hospital Blood Bank,Karnataka,CHIKKAMAGALURU,Chikkamagaluru,9844964452,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
848,Sharada Dhanvantari Charitable Hospital Blood Bank,Karnataka,CHIKKAMAGALURU,Sringeri,9448820970,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
849,District Hospital Blood Bank Chitradurga,Karnataka,CHITRADURGA,Chitradurga,8884491257,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
850,SJM Blood Bank Basaveshwara Medical College Hospital and Research Centre,Karnataka,CHITRADURGA,Chitradurga,9449681767,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
851,Vasavi Blood Bank,Karnataka,CHITRADURGA,Chitradurga,9886973068,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
852,Jyothi Hospital Blood Bank,Karnataka,DAKSHINA KANNADA,Belthangady,9620570546,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
853,M/s. Indian Red Cross Society Blood Bank,Karnataka,DAKSHINA KANNADA,Kundapur,8105017014,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
854,Fr. Mullers Charitable Instituitions Blood Bank,Karnataka,DAKSHINA KANNADA,Mangalore,9448953716,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
855,City Hospital Research and Diagnostic Centre Blood Bank,Karnataka,DAKSHINA KANNADA,Mangalore,9480064323,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
856,The District Surgeon - Wenlock District Hospital Blood Bank,Karnataka,DAKSHINA KANNADA,Mangalore,9448624730,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
857,Yenepoya Medical College Blood Bank,Karnataka,DAKSHINA KANNADA,Mangalore,7899124567,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
858,A. J. Hospital and Research Centre Blood Bank,Karnataka,DAKSHINA KANNADA,Mangalore,9448127559,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
859,KMC University Medical Centre Blood Bank,Karnataka,DAKSHINA KANNADA,Mangalore,7829131741,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
860,Srinivasa Institute of Medical Sciences and Research Centre Blood Bank,Karnataka,DAKSHINA KANNADA,Mangalore,9844120545,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
861, M/s. Tejasvini Hospital Lions Blood Bank,Karnataka,DAKSHINA KANNADA,Mangalore,7259107052,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
862,Indian Red Cross Society Blood Bank Mangalore,Karnataka,DAKSHINA KANNADA,Mangalore,9343356368,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
863,Nitte University Blood Bank,Karnataka,DAKSHINA KANNADA,Mangalore,9845760054,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
864,M/s. Kanachur Hospital & Research Centre Blood Bank,Karnataka,DAKSHINA KANNADA,Mangalore,7204979706,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
865,Rotary Campco Blood Bank,Karnataka,DAKSHINA KANNADA,Puttur,9449215502,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
866,General Hospital Blood Bank Puttur,Karnataka,DAKSHINA KANNADA,Puttur,,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
867,K. V. G Medical College Hospital Blood Bank,Karnataka,DAKSHINA KANNADA,Sullia,9343719508,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
868,Chigateri District Hospital Blood Bank,Karnataka,DAVANGERE,Chigateri,9901870706,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
869,Bapuji Hospital Blood Bank,Karnataka,DAVANGERE,Davangere,9480577767,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
870,Davangere Blood Bank,Karnataka,DAVANGERE,Davangere,9448415081,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
871,Bapuji Educational Association S. S. Institute of Medical Sciences and Research Hospital Blood Bank,Karnataka,DAVANGERE,Davangere,9844004828,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
872,Karnataka Hemophillia Society Life Line Blood Bank,Karnataka,DAVANGERE,Davangere,9845232378,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
873,INDIAN RED CROSS SOCIETY,Karnataka,DAVANGERE,Davangere,9986886464,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
874,Rotary Club Dharwad Mid Town Charitable Trust - Rotary Blood Bank,Karnataka,DHARWAD,Dharwad,8050492523,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
875,District Hospital Blood Bank Dharwad,Karnataka,DHARWAD,Dharwad,8792145842,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
876,SDM College of Medical Sciences and Hospital Blood Bank,Karnataka,DHARWAD,Dharwad,9886174035,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
877,Karnataka Medical College Hospital Blood Bank,Karnataka,DHARWAD,Hubli,9448465399,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
878,M. R. Diagnostic Research Centre and Blood Bank,Karnataka,DHARWAD,Hubli,9845138970,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
879,The Karnataka Cancer Therapy and Research Institute Smt. Valbai N. Dharamsey Blood Bank,Karnataka,DHARWAD,Hubli,9845303567,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
880,Jeevanavar Blood Bank,Karnataka,DHARWAD,Hubli,9900233525,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
881,Hubli Lions Blood Bank,Karnataka,DHARWAD,Hubli,9448007249,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
882,Sha Damji Jadavji Chheda Memorial Rashtrotthana Blood Bank,Karnataka,DHARWAD,Hubli,9916274362,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
883,Life Line 24x7 Blood Bank,Karnataka,DHARWAD,Hubli,9980053517,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
884,M/s. Suchirayu Healthcare Limited Blood Bank,Karnataka,DHARWAD,Hubli,9986125245,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
885,IMA Blood Bank,Karnataka,GADAG,Gadag,9880025101,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
886,Gadag Institute of Medical Sciences & District Hospital Blood Bank,Karnataka,GADAG,Gadag,9481474663,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
887,Sri. Chamarajendra District Hospital Blood Bank,Karnataka,HASSAN,Hassan,9980007690,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
888,Jeeva Raksha Blood Bank,Karnataka,HASSAN,Hassan,9448749756,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
889,Manjunath Orthopaedic and Trauma Centre Hospital Blood Bank,Karnataka,HASSAN,Hassan,9448885440,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
890,District Hospital Blood Bank Haveri,Karnataka,HAVERI,Haveri,9448961599,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
891,HKES Blood Bank Organisation,Karnataka,KALABURAGI,Gulbarga,944806660,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
892,District Hospital Blood Bank,Karnataka,KALABURAGI,Gulbarga,9448822018,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
893,Health Care Blood Bank,Karnataka,KALABURAGI,Gulbarga,9845676684,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
894,Khaja Banda Nawaz Teaching and General Hospital Blood Bank,Karnataka,KALABURAGI,Gulbarga,9242086998,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
895,M/s. Vaatsalya Life Hospitals Navajeeva Blood Bank,Karnataka,KALABURAGI,Gulbarga,8147796454,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
896,M/s. Medicare Multispeciality Hospital Blood Bank,Karnataka,KALABURAGI,Gulbarga,9141366055,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
897,District Hospital Blood Bank,Karnataka,KODAGU,Madikeri,9449843175,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
898,Sambrama Institute of Medical Sciences & Research Hospital Blood Bank,Karnataka,KOLAR,K. G. F.,8747005859,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
899,General Hospital Robertson Peth Blood Bank,Karnataka,KOLAR,Kolar,9845122875,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
900,S.N.R. District Hospital Blood Bank,Karnataka,KOLAR,Kolar,9448294218,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
901,BEML Medical Centre Bharat Earth Movers Limited Blood Bank,Karnataka,KOLAR,Kolar,9008180322,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
902,R. L. Jalappa Hospital and Research Centre Blood Bank,Karnataka,KOLAR,Kolar,9480849818,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
903,Gopi Blood Bank,Karnataka,KOPPAL,Koppal,9448068318,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
904,Indian Red Cross Koppal District Branch Blood Bank,Karnataka,KOPPAL,Koppal,9886174034,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
905,Adichunchanagiri Hospital and Research Centre Blood Bank,Karnataka,MANDYA,Mandya,9448084990,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
906,District Hospital Blood Bank Mandya,Karnataka,MANDYA,Mandya,9986093019,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
907,MDC Voluntary Blood Bank,Karnataka,MANDYA,Mandya,9972281215,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
908,Vikarm Hospital Blood Bank,Karnataka,MANDYA,Mandya,9686667882,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
909,Holdsworth Memorial Mission Hospital Blood Bank,Karnataka,Mysore,Mysore,9448390717,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
910,Bassappa Memorial Hospital Blood Bank,Karnataka,Mysore,Mysore,9243502114,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
911,B. G. S. Apollo Hospital Blood Bank,Karnataka,Mysore,Mysore,9449843060,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
912,Vikram Hospital and Heart Centre Blood Bank,Karnataka,Mysore,Mysore,9686667882,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
913,Rotary Mysore Chandrakala Hospital Blood Bank,Karnataka,Mysore,Mysore,9731134312,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
914,Jeevadhara Voluntary Blood Bank ,Karnataka,Mysore,Mysore,9379042563,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
915,Nuveen Medical Relief and research Foundation Blood Bank,Karnataka,Mysore,Mysore,9845512045,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
916,Cauvery Hospital Blood Bank,Karnataka,Mysore,Mysore,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
917,Kamakshi Hospital Blood Bank,Karnataka,Mysore,Mysore,9035217230,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
918,Narayana Hrudayalaya - Surgical Hospital Private Limited Blood Bank,Karnataka,Mysore,Mysore,9972336633,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
919,J. S. S. Hospital Blood Bank,Karnataka,Mysore,Mysore,9986649850,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
920,K. R. Hospital Blood Bank,Karnataka,Mysore,Mysore,9901997671,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
921,Railway Hospital Blood Bank,Karnataka,Mysore,Yadavagiri,9449843037,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
922,Hutti Gold Hospital Blood Bank,Karnataka,RAICHUR,Hutti,9986850870,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
923,Indian Medical Association Blood Bank,Karnataka,RAICHUR,Raichur,08532 226608,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
924,Navodaya Medical College Hospital and Research Centre Blood Bank,Karnataka,RAICHUR,Raichur,8123174079,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
925,Raichur Institute of Medical Sciences Teaching Hospital (RIMS) Blood Bank,Karnataka,RAICHUR,Raichur,9972777381,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
926,Sri Shakti Blood Bank,Karnataka,RAICHUR,Sindhanur,9986681999,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
927,M/S Indian Red Cross Society,Karnataka,RAMANAGARA,Ramanagar,8050117908,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
928,Jeevadhara Blood Bank,Karnataka,SHIVAMOGGA,Bhadravathi,8212444936,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
929,VISL Hospital Blood Bank,Karnataka,SHIVAMOGGA,Bhadravati,9480828906,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
930,McGann Hospital Blood Bank,Karnataka,SHIVAMOGGA,Shimoga,9480575724,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
931,Shimoga Mid Town Rotary Charity Foundation Blood Bank,Karnataka,SHIVAMOGGA,Shimoga,8182274333,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
932,Subbaiah Medical College Blood Bank,Karnataka,SHIVAMOGGA,Shimoga,9844077203,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
933,M/s. Sahyadri Narayana Multispeciality Hospital Blood Bank,Karnataka,SHIVAMOGGA,Shimoga,9538045162,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
934,Red Cross Sanjeevini Blood Bank,Karnataka,SHIVAMOGGA,Shivamogga,9448122965,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
